Id,date,ePAR,Temperature,RelativeHumidity,Co2,Pressure,VPD,DewPoint,FanRPM,SP_522,SQ_618
16952,2024-03-02 03:25:20,0,9.87,71.2,529,97.48,0.34,4.93,40.96,6552.9,0
16953,2024-03-02 03:30:20,0,9.95,71.1,527,97.47,0.35,NA,40.62,6552.9,0
16954,2024-03-02 03:35:20,0,10.02,72.5,520,97.47,0.33,5.27,40.62,6553,0
16955,2024-03-02 03:40:20,0,9.93,72.6,531,97.47,0.33,5.23,40.96,6553,0
16956,2024-03-02 03:45:20,0,9.85,72.5,521,97.47,0.33,5.15,40.62,6553,6553.5
16957,2024-03-02 03:50:20,0,9.86,71.5,535,97.45,0.34,4.98,40.28,6553,0
16958,2024-03-02 03:55:20,0,10.25,71,528,97.44,0.35,5.27,40.62,6553,0
16959,2024-03-02 04:00:20,0,9.92,70.3,523,97.42,0.36,4.79,40.62,6553.1,0.1
16960,2024-03-02 04:05:20,0,10.34,70.1,531,97.41,0.37,5.21,40.62,6552.9,0.2
16961,2024-03-02 04:10:20,0,10.05,71,520,97.4,0.36,4.88,41.65,6552.9,0.1
16962,2024-03-02 04:15:20,0,10.09,69.8,529,97.39,0.37,4.85,40.62,6553.1,0
16963,2024-03-02 04:20:20,0,10.15,71.2,524,97.38,0.35,5.11,41.3,6553.1,0
16964,2024-03-02 04:25:20,0,10.05,72.3,527,97.37,0.33,5.28,40.62,6553,0
16965,2024-03-02 04:30:20,0,9.97,72.7,534,97.36,0.33,5.3,40.62,6553,0
16966,2024-03-02 04:35:20,0,9.9,73.6,538,97.39,0.32,5.43,39.96,6553,0
16967,2024-03-02 04:40:20,0,10.05,74.3,534,97.4,0.3,5.71,40.96,6553.1,6553.5
16968,2024-03-02 04:45:20,0,9.96,72.1,533,97.4,0.34,5.17,41.3,6553,0.1
16969,2024-03-02 04:50:20,0,9.9,71.7,532,97.41,0.34,5.01,41.3,6552.9,0
16970,2024-03-02 04:55:20,0,9.72,72,524,97.4,0.34,4.92,19.35,6552.9,0.2
16971,2024-03-02 05:00:00,0,9.77,NA,530,97.4,0.34,4.91,41.3,6552.9,6553.5
16972,2024-03-02 05:05:20,0,9.56,71,536,97.4,0.34,4.57,41.3,6552.9,0
16973,2024-03-02 05:10:20,0,9.75,71.6,535,97.41,0.32,NA,41.3,6552.9,0.1
16974,2024-03-02 05:15:20,0,9.43,72.4,527,97.41,0.32,4.71,40.62,6552.9,6553.5
16975,2024-03-02 05:20:20,0,9.43,71.4,539,97.4,0.34,4.59,40.28,6553,6553.4
16976,2024-03-02 05:25:20,0,9.43,72.3,528,97.39,0.31,4.7,40.62,6552.9,0.1
16977,2024-03-02 05:30:20,0,9.43,72.6,530,97.4,0.32,4.76,40.96,6553,0.1
16978,2024-03-02 05:35:20,0,9.42,73.2,531,97.4,0.31,4.85,41.3,6552.9,6553.5
16979,2024-03-02 05:40:20,0,9.45,73.5,537,97.4,0.31,4.88,40.28,6553.1,0
16980,2024-03-02 05:45:20,0,9.48,71.9,526,97.39,0.33,4.66,40.96,6553.1,0.3
16981,2024-03-02 05:50:20,0,9.55,72.4,539,97.39,0.33,4.82,40.62,6552.9,0
16982,2024-03-02 05:55:20,0,9.46,73.3,533,97.39,0.31,4.88,40.62,6553,0
16983,2024-03-02 06:00:20,0,9.27,73,531,97.38,0.31,4.68,40.62,6553,6553.5
16984,2024-03-02 06:05:20,0,9.24,72.8,535,97.38,0.31,4.59,NA,6553,6553.5
16985,2024-03-02 06:10:20,0,9.25,73,530,97.38,0.31,4.59,40.28,6553,0
16986,2024-03-02 06:15:20,0,9.41,72.8,538,NA,0.32,4.82,39.96,6553.1,0.1
16987,2024-03-02 06:20:20,0,9.22,73.9,537,97.37,0.3,4.82,40.28,6553,6553.5
16988,2024-03-02 06:25:20,0,9.34,73.3,531,97.36,0.31,4.87,41.3,6552.9,0
16989,2024-03-02 06:30:20,0,9.15,75,539,97.36,0.29,4.96,40.28,6552.9,0
16990,2024-03-02 06:35:20,0,9.21,75.5,527,97.37,0.28,5.11,40.96,6553,6553.5
16991,2024-03-02 06:40:20,0,9.23,74,535,97.36,0.3,4.9,40.28,6552.9,0
16992,2024-03-02 06:45:20,0,9.3,73.8,536,97.36,0.3,4.89,40.28,6553,6553.5
16993,2024-03-02 06:50:20,0,9.36,71.2,535,97.34,0.33,4.41,40.62,6552.9,0
16994,2024-03-02 06:55:20,0,9.25,71.2,536,97.33,0.33,4.34,40.62,6553,0.1
16995,2024-03-02 07:00:20,0,9.27,70.7,530,97.33,0.34,4.22,40.62,6553.1,0
16996,2024-03-02 07:05:20,0,9.32,71.9,539,97.34,0.33,4.52,40.62,6553.4,6553.5
16997,2024-03-02 07:10:20,0.9,9.2,72.2,529,97.34,0.32,4.44,40.96,0.3,0.2
16998,2024-03-02 07:15:20,2.3,9.23,72.3,527,97.33,0.32,4.5,39.96,1.5,0
16999,2024-03-02 07:20:20,5.5,9.21,72.1,541,97.34,0.32,4.46,40.96,3.2,0.5
17000,2024-03-02 07:25:20,10.2,9.21,72.3,535,NA,0.32,4.52,40.62,4.6,4.5
17001,2024-03-02 07:30:20,15.9,9.36,71.2,530,97.32,0.34,4.31,39.96,6.8,10.7
17002,2024-03-02 07:35:20,23.9,NA,71.5,529,97.32,0.33,4.55,40.62,9.7,19.2
17003,2024-03-02 07:40:20,37.8,9.55,70.8,526,97.32,0.34,4.51,40.28,24.8,42.2
17004,2024-03-02 07:45:20,56,9.75,70.5,524,97.32,0.35,4.86,39.96,32.2,58.7
17005,2024-03-02 07:50:20,NA,10.11,68.9,520,97.31,0.38,4.7,20.31,39.7,79
17006,2024-03-02 07:55:20,80.7,10.66,67.2,519,97.3,0.42,4.83,40.62,45.9,103.7
17007,2024-03-02 08:00:20,94.5,11.15,65.6,521,97.3,0.44,5.08,40.62,52.6,132.9
17008,2024-03-02 08:05:20,113.9,11.58,66.7,516,97.3,0.45,5.6,40.62,60.2,159.6
17009,2024-03-02 08:10:20,131.2,12.22,67.4,514,97.3,0.46,6.42,41.3,70.5,188.9
17010,2024-03-02 08:15:20,147.8,12.77,66.8,513,97.3,0.49,6.7,40.62,80.5,221.2
17011,2024-03-02 08:20:20,167.4,13.48,67.4,511,97.32,0.5,7.59,40.28,89.7,247.9
17012,2024-03-02 08:25:20,165,14.31,68.2,504,97.32,0.52,8.56,40.96,77.3,229
17013,2024-03-02 08:30:20,237.2,14.52,69,499,97.32,0.51,8.9,40.96,108.5,316.4
17014,2024-03-02 08:35:20,228.7,15.04,68.5,494,97.32,0.53,9.3,40.96,87.7,272.1
17015,2024-03-02 08:40:20,356.3,15.55,68,486,97.31,0.56,9.64,40.62,125.6,400.7
17016,2024-03-02 08:45:20,298,16.08,67.2,488,97.31,0.59,10.04,40.62,91.2,292.5
17017,2024-03-02 08:50:20,254.7,16.47,67.2,477,97.31,0.61,10.34,40.28,83.3,283.6
17018,2024-03-02 08:55:20,163.4,15.58,66.3,479,97.29,0.59,9.31,40.28,56.1,175.2
17019,2024-03-02 09:00:20,365.7,15.31,NA,490,97.29,0.59,8.87,40.28,141.4,416.4
17020,2024-03-02 09:05:20,371.2,16,65.5,488,97.29,0.62,9.54,41.3,139,407.9
17021,2024-03-02 09:10:20,398,16.38,65.6,477,97.28,0.64,9.93,40.96,143.3,450.3
17022,2024-03-02 09:15:20,487,17.48,64.7,477,97.29,0.69,10.85,40.62,184.2,556.8
17023,2024-03-02 09:20:00,541.2,18.04,64.8,483,97.28,0.73,11.35,40.96,220,633.6
17024,2024-03-02 09:25:20,555.3,19.32,64.2,466,97.29,0.8,12.4,40.28,250,627.4
17025,2024-03-02 09:30:20,576.1,19.77,63.8,466,97.27,0.84,12.55,40.28,248.7,650.3
17026,2024-03-02 09:35:20,584.3,20.68,61,468,97.25,0.95,12.91,40.28,252.3,683
17027,2024-03-02 09:40:20,623.8,21.56,60.4,462,97.25,1.01,13.52,40.28,279,756.1
17028,2024-03-02 09:45:20,622.4,22.13,60,456,97.23,1.05,14.01,40.96,289.4,786.5
17029,2024-03-02 09:50:19,546.6,22.5,58.1,461,97.23,1.14,13.85,40.96,NA,827.3
17030,2024-03-02 09:55:20,468.3,22.71,60.2,455,97.23,1.1,14.59,40.62,317.8,868.1
17031,2024-03-02 10:00:20,483.5,23.3,57.9,455,97.21,1.2,14.5,41.3,336,880.9
17032,2024-03-02 10:05:20,554.1,23.89,58.6,462,97.2,1.22,15.25,40.62,297.7,831
17033,2024-03-02 10:10:20,690,19.41,52.3,458,97.18,1.05,9.25,40.28,348.9,965.3
17034,2024-03-02 10:15:20,730.1,23.38,50.4,478,97.21,1.43,12.53,20.39,364.5,1002.7
17035,2024-03-02 10:20:20,764.1,24.69,53.9,477,97.23,1.42,14.67,40.28,369.7,1040
17036,2024-03-02 10:25:20,821.2,22.8,47.2,477,97.2,1.45,10.87,40.96,415.3,1122.8
17037,2024-03-02 10:30:00,868.7,20.17,49,469,97.16,1.21,8.7,40.62,423.6,1142.3
17038,2024-03-02 10:35:20,820.9,20.28,47.8,469,97.17,1.22,8.24,40.28,422.9,1151.2
17039,2024-03-02 10:40:20,851.1,24.11,49.9,475,97.2,1.5,13.01,40.28,436.2,1161.4
17040,2024-03-02 10:45:20,921.8,23.07,43.3,483,97.17,1.59,9.96,40.62,485,1248.3
17041,2024-03-02 10:50:20,967.2,20.48,48.4,486,97.15,1.28,8.66,41.3,508.3,1362.2
17042,2024-03-02 10:55:20,976.7,25.13,48.9,473,97.2,1.63,13.68,40.96,536.1,1341.6
17043,2024-03-02 11:00:20,884.9,24.53,45.8,475,97.18,1.68,12.13,40.62,471.8,1181.3
17044,2024-03-02 11:05:20,913,24.09,42.7,483,97.15,1.7,10.84,41.3,480.3,1226.1
17045,2024-03-02 11:10:20,804.5,22.92,42.9,488,97.13,1.6,9.67,40.62,408.6,1016.1
17046,2024-03-02 11:15:20,670.1,20.9,47.4,469,97.1,1.27,9.27,41.3,327,834.1
17047,2024-03-02 11:20:20,686.2,24.62,46.6,470,97.14,1.61,12.71,40.28,338.8,860.5
17048,2024-03-02 11:25:20,618.6,23.49,46.4,477,97.13,1.54,11.32,40.28,302.7,730.8
17049,2024-03-02 11:30:20,645.5,21.98,44.3,476,97.1,1.46,9.26,40.62,325.9,781.7
17050,2024-03-02 11:35:20,598,23.6,48.1,471,97.12,1.45,12.48,40.62,311.6,790.7
17051,2024-03-02 11:40:00,902.7,24.5,51.6,473,97.12,1.49,13.87,40.28,552.1,1256.5
17052,2024-03-02 11:45:20,542,25.24,49,466,97.1,1.65,13.79,40.96,516.6,1249.8
17053,2024-03-02 11:50:20,422.4,23.15,44.5,468,97.06,1.6,10.39,40.62,432.1,1188.6
17054,2024-03-02 11:55:20,487.3,26.42,51.4,479,97.09,1.68,15.57,41.3,644.6,1398.8
17055,2024-03-02 12:00:20,590.2,25.43,47.9,473,97.07,1.75,13.75,40.96,462.3,1115.3
17056,2024-03-02 12:05:20,468.6,24.65,40.8,497,97.03,1.83,10.82,41.3,247,653.9
17057,2024-03-02 12:10:20,977.2,21.83,44.2,478,97.01,1.47,9.17,NA,692,1459.6
17058,2024-03-02 12:15:20,670.4,27.49,44.7,469,97.04,2.02,14.36,41.3,459.1,1100
17059,2024-03-02 12:20:20,1057.6,26.91,42.2,474,97.02,2.05,12.84,40.28,476.7,1222.2
17060,2024-03-02 12:25:20,1003.2,25.83,42.9,475,97.01,1.86,12.18,40.96,533.1,1144.4
17061,2024-03-02 12:30:20,940.8,22.53,42.6,469,96.95,1.54,9.07,39.96,502.5,1248
17062,2024-03-02 12:35:20,566,26.53,43.9,464,96.99,1.95,13.35,41.3,278.1,668.5
17063,2024-03-02 12:40:20,605.3,23.45,40.2,486,96.93,1.69,9.04,40.96,291.7,692.6
17064,2024-03-02 12:45:20,485.8,22.15,40.8,480,96.93,1.61,8.33,40.28,210.7,521.3
17065,2024-03-02 12:50:20,510.2,23.12,46.1,477,96.97,1.51,10.88,40.62,226.8,553.5
17066,2024-03-02 12:55:20,534.4,22.94,45.6,465,96.95,1.53,10.6,40.28,242.1,589.9
17067,2024-03-02 13:00:20,535.1,23.03,49.9,463,96.93,1.42,NA,40.96,242.7,591.9
17068,2024-03-02 13:05:20,614.9,22.74,46.1,474,96.91,1.48,10.54,40.62,296.4,701.7
17069,2024-03-02 13:10:20,626.6,22.11,44.5,466,96.89,1.47,9.5,40.62,284,678.5
17070,2024-03-02 13:15:20,498.6,22.2,45.8,477,96.89,1.48,10.14,40.96,225.4,555.6
17071,2024-03-02 13:20:20,486,22.4,46.4,456,96.89,1.45,10.31,40.62,216.9,527.2
17072,2024-03-02 13:25:20,701.4,21.88,47.8,475,96.89,1.35,10.59,39.96,399.1,968.3
17073,2024-03-02 13:30:20,705.5,23.71,46.4,488,96.88,1.55,11.47,40.62,370.6,892.5
17074,2024-03-02 13:35:00,437.8,22.04,42.7,473,96.84,1.5,8.99,20.22,212.2,516.6
17075,2024-03-02 13:40:20,293.8,22.92,49.9,473,96.86,1.42,11.71,40.96,123.9,309.7
17076,2024-03-02 13:45:20,350.1,22.37,53.9,476,96.88,1.24,12.57,40.62,145.4,361.5
17077,2024-03-02 13:50:20,337.5,21.75,54.8,474,96.87,1.18,12.22,40.62,137.7,341.3
17078,2024-03-02 13:55:20,353.9,21.84,53.7,468,96.87,1.16,12.52,40.96,144.4,352.6
17079,2024-03-02 14:00:20,414.7,22.26,58.1,469,96.88,1.12,13.6,39.96,172,423.9
17080,2024-03-02 14:05:20,321.3,22.24,57.3,475,96.86,1.13,13.36,41.3,122.5,304.6
17081,2024-03-02 14:10:20,274.1,21.42,57.1,470,96.85,1.11,12.28,39.96,110.6,277.5
17082,2024-03-02 14:15:20,239.1,20.78,56.5,480,96.83,1.05,11.74,40.62,96.5,244.1
17083,2024-03-02 14:20:20,226,20.35,57.4,476,96.83,1.01,11.66,39.96,97.7,242.4
17084,2024-03-02 14:25:20,159.5,20.18,55,481,96.81,1.02,11.01,41.3,64,157.4
17085,2024-03-02 14:30:20,138.6,18.88,54.8,473,96.81,0.98,9.58,40.62,60.7,147.5
17086,2024-03-02 14:35:00,203.1,18.46,55.6,491,96.81,0.95,9.06,41.3,82.9,199.3
17087,2024-03-02 14:40:20,258.5,18.74,57.3,484,96.83,0.94,9.95,40.28,108.1,268.4
17088,2024-03-02 14:45:20,295.7,18.9,54.5,NA,96.81,0.97,9.46,40.96,117.5,289.8
17089,2024-03-02 14:50:20,251.1,18.92,56.2,491,96.83,0.93,9.92,40.28,98.7,244.8
17090,2024-03-02 14:55:20,274.8,18.14,55,499,96.81,0.95,8.6,40.96,110,274.5
17091,2024-03-02 15:00:20,266.7,18.97,57,492,96.81,0.93,10.23,41.3,109.4,271.9
17092,2024-03-02 15:05:19,277.5,18.3,53.8,493,96.78,0.98,8.85,41.3,111.2,278
17093,2024-03-02 15:10:20,270.5,18.56,55.4,484,96.78,NA,9.2,40.96,107.8,268.5
17094,2024-03-02 15:15:20,286.3,18.64,56.1,481,96.79,0.94,9.74,40.28,116,288.7
17095,2024-03-02 15:20:20,272.6,18.02,53.2,492,96.78,0.96,8.33,39.96,NA,271.4
17096,2024-03-02 15:25:20,255.2,17.55,50.1,500,96.76,1.02,7.22,40.62,103.8,257.8
17097,2024-03-02 15:30:20,272.9,18.38,55.2,488,96.79,0.94,9.23,40.96,114.3,281.5
17098,2024-03-02 15:35:20,250.8,18.38,57,499,96.8,0.91,9.71,40.28,103.9,256.2
17099,2024-03-02 15:40:20,256.2,18.07,59.5,498,96.79,0.85,10.1,40.62,105.8,259.9
17100,2024-03-02 15:45:20,290.7,18.45,59.6,491,96.77,0.86,10.47,20.39,124.8,301.2
17101,2024-03-02 15:50:20,306.4,19.09,60.4,487,96.75,0.87,11.23,40.28,132.8,322.3
17102,2024-03-02 15:55:20,271.7,19.08,62.1,481,96.75,0.84,11.73,40.28,116.7,284
17103,2024-03-02 16:00:20,270.2,18.66,61.7,486,96.73,0.81,11.12,40.62,118.3,282.6
17104,2024-03-02 16:05:20,303.8,19.04,62.5,504,96.73,0.82,11.69,40.62,133.4,315.2
17105,2024-03-02 16:10:20,315.9,19.21,62.1,491,96.72,0.84,11.78,41.3,141.4,331.4
17106,2024-03-02 16:15:20,289.4,19.26,61.9,482,96.71,0.84,11.74,NA,127.8,304.6
17107,2024-03-02 16:20:20,256.1,18.77,63.2,491,96.72,0.79,11.59,40.28,108.3,265
17108,2024-03-02 16:25:20,232.2,18.91,64.7,491,96.74,0.77,12.12,40.96,97.6,239.8
17109,2024-03-02 16:30:20,198,18.26,65.1,495,96.72,0.72,11.49,40.62,80.6,199.3
17110,2024-03-02 16:35:20,174.2,17.9,65.2,494,96.72,0.71,11.28,40.96,70,173.5
17111,2024-03-02 16:40:20,149.4,17.62,65.7,495,96.73,0.68,11.07,40.96,60.4,150
17112,2024-03-02 16:45:20,141.9,17.42,64,496,96.72,0.7,10.57,NA,56.3,139
17113,2024-03-02 16:50:20,122.2,17.37,64.2,511,96.72,0.7,10.54,40.62,48.2,118.9
17114,2024-03-02 16:55:20,109.4,17.13,64.5,507,96.72,0.68,10.32,40.62,43,105.9
17115,2024-03-02 17:00:20,94.5,16.83,63.7,505,96.71,0.7,9.57,41.3,37.9,92.7
17116,2024-03-02 17:05:00,97.4,16.66,63,503,96.71,0.69,9.56,40.96,39.3,95.8
17117,2024-03-02 17:10:20,92.4,16.55,63.6,517,96.71,0.68,9.61,40.62,37.2,89.9
17118,2024-03-02 17:15:20,83.1,16.58,64,513,96.7,0.68,9.56,40.28,33,79.9
17119,2024-03-02 17:20:20,84.5,16.14,62.5,515,96.68,0.68,8.97,40.62,33.5,80.4
17120,2024-03-02 17:25:20,85.9,16.22,64.6,511,96.69,0.65,9.51,40.62,33.8,80.6
17121,2024-03-02 17:30:20,73.3,16.24,64.3,516,96.7,0.64,9.6,41.3,29,69.2
17122,2024-03-02 17:35:20,67.2,16.01,64.5,515,96.69,0.64,9.33,40.96,25.6,60.6
17123,2024-03-02 17:40:20,59.8,15.76,63,511,96.67,0.66,8.73,40.96,23.4,54
17124,2024-03-02 17:45:20,52.6,15.6,61.9,518,96.65,0.64,8.66,40.62,20.4,46.7
17125,2024-03-02 17:50:20,46.5,15.55,64.1,524,96.66,0.62,8.78,40.28,18.2,40.4
17126,2024-03-02 17:55:20,38.8,15.4,65.1,524,96.66,0.61,8.89,40.28,15,32.9
17127,2024-03-02 18:00:19,32.4,15.33,NA,515,NA,0.59,8.88,39.96,12.4,26.5
17128,2024-03-02 18:05:20,32.1,15.25,66.2,526,96.65,0.58,8.98,40.96,12.5,25.8
17129,2024-03-02 18:10:20,28.2,15.23,67.2,518,96.64,0.56,9.21,40.62,10.8,21.9
17130,2024-03-02 18:15:20,21.8,15.02,67.3,529,96.64,0.56,NA,40.62,8.5,15.6
17131,2024-03-02 18:20:20,NA,14.89,67.2,536,96.64,0.55,8.82,40.96,6.8,11.3
17132,2024-03-02 18:25:20,13.5,14.71,67,526,96.63,0.55,8.63,40.62,5.1,7
17133,2024-03-02 18:30:20,8.9,14.44,67.2,520,96.63,0.53,8.4,20.31,3,2.4
17134,2024-03-02 18:35:20,5.1,14.36,68.3,542,96.64,0.51,8.63,40.28,1.4,0.2
17135,2024-03-02 18:40:20,2.4,14.3,69.7,528,96.64,0.49,8.83,41.3,0.3,0.2
17136,2024-03-02 18:45:20,0.5,14.12,72.4,538,96.64,0.44,9.12,40.96,6553.4,0
17137,2024-03-02 18:50:20,0,14.03,71.6,533,96.64,0.45,8.97,40.96,6552.9,0
17138,2024-03-02 18:55:20,0,14.01,73.7,527,96.65,0.42,9.37,40.28,6552.8,6553.4
17139,2024-03-02 19:00:20,0,13.87,72.6,536,96.64,0.43,9.06,40.62,6552.8,0
17140,2024-03-02 19:05:20,0,13.61,72.8,534,96.64,0.41,8.77,40.96,6552.9,0.1
17141,2024-03-02 19:10:20,0,13.64,73.8,519,96.65,0.4,9.05,40.28,6552.8,0.1
17142,2024-03-02 19:15:20,0,13.59,75.5,530,96.66,0.38,9.37,40.96,6552.8,6553.4
17143,2024-03-02 19:20:20,0,13.41,75.3,531,96.65,NA,9.11,41.3,6552.7,0
17144,2024-03-02 19:25:20,0,13.52,75.8,541,96.65,0.37,9.32,40.96,6552.9,0.1
17145,2024-03-02 19:30:20,0,13.34,75.6,537,96.66,0.37,9.11,39.96,6552.8,0
17146,2024-03-02 19:35:20,0,13.26,76.9,529,96.66,0.35,9.3,20.31,6552.8,6553.5
17147,2024-03-02 19:40:20,0,13.3,76.9,535,96.66,0.35,9.35,40.96,6552.9,0.2
17148,2024-03-02 19:45:20,0,13.23,77.2,525,96.66,0.34,9.28,40.96,6552.8,0
17149,2024-03-02 19:50:20,0,13.13,75.8,538,96.65,0.36,8.96,40.28,6552.9,6553.5
17150,2024-03-02 19:55:20,0,13.25,76.1,535,96.66,0.36,9.1,40.28,6552.8,0
17151,2024-03-02 20:00:20,0,13.36,77.4,537,96.67,0.35,9.56,41.3,6552.9,0
17152,2024-03-02 20:05:20,0,13.11,75.6,539,96.65,0.36,8.97,40.62,6553,0.1
17153,2024-03-02 20:10:20,0,13.08,74.6,531,96.64,0.38,8.7,40.96,6552.9,0
17154,2024-03-02 20:15:19,0,13.21,75.6,535,96.65,0.36,8.95,40.62,6553,NA
17155,2024-03-02 20:20:20,0,13.15,75.1,541,96.65,0.37,8.81,40.62,6553,0
17156,2024-03-02 20:25:20,0,13.09,74.6,533,96.64,0.38,8.67,40.62,6552.9,0.2
17157,2024-03-02 20:30:20,0,13.12,74.8,539,96.63,0.37,8.74,40.62,6552.9,0.1
17158,2024-03-02 20:35:20,0,13.07,74.1,538,96.63,0.38,8.6,40.62,6553,0
17159,2024-03-02 20:40:20,0,13.15,75.1,535,96.63,0.37,8.81,20.22,6553,0
17160,2024-03-02 20:45:20,0,13.03,74.2,530,96.61,0.38,8.53,40.62,6552.9,0
17161,2024-03-02 20:50:20,0,13.03,74.3,537,96.6,0.37,8.58,40.62,6553,0
17162,2024-03-02 20:55:20,0,13.06,75.7,537,96.61,0.36,8.87,40.28,6552.9,0.1
17163,2024-03-02 21:00:20,0,12.99,76,NA,96.6,0.35,8.83,39.96,6553,6553.5
17164,2024-03-02 21:05:20,0,12.97,76.2,535,96.6,0.34,9.03,40.96,6552.8,6553.4
17165,2024-03-02 21:10:20,0,12.96,75.5,537,96.6,0.36,8.77,40.62,6553,6553.4
17166,2024-03-02 21:15:20,0,12.92,76.2,545,96.6,0.35,8.82,40.96,6553,0.1
17167,2024-03-02 21:20:20,0,12.95,78.4,543,96.59,0.33,9.09,40.62,6552.9,0
17168,2024-03-02 21:25:20,0,13.12,77.5,546,96.59,0.33,9.22,40.96,6553,0
17169,2024-03-02 21:30:20,0,13.01,77.8,546,96.58,0.33,9.26,40.96,6552.9,6553.5
17170,2024-03-02 21:35:20,0,13.01,78.5,536,96.58,0.31,9.39,40.62,6553,0
17171,2024-03-02 21:40:20,0,13.04,78,534,96.57,0.33,9.34,40.96,6553.1,6553.5
17172,2024-03-02 21:45:20,0,12.92,79.6,542,96.57,0.3,9.51,41.3,6553,0.1
17173,2024-03-02 21:50:20,0,12.96,79.9,549,96.56,0.29,9.51,41.3,6553.1,0
17174,2024-03-02 21:55:00,0,12.92,78.4,549,96.54,0.32,9.21,20.31,6553,0
17175,2024-03-02 22:00:20,0,12.92,76.4,537,96.54,0.35,NA,39.96,6552.9,0
17176,2024-03-02 22:05:20,0,12.87,72.9,544,96.51,0.4,8.12,41.3,6553,6553.4
17177,2024-03-02 22:10:20,0,12.98,73,527,96.51,0.4,8.23,40.96,6552.9,6553.4
17178,2024-03-02 22:15:20,0,12.96,73.8,536,96.51,0.39,8.4,40.28,6553,6553.5
17179,2024-03-02 22:20:20,0,12.98,72.5,534,96.5,0.41,8.16,40.62,6553.1,0
17180,2024-03-02 22:25:20,0,12.97,72.5,532,96.5,0.4,8.11,40.28,6553,6553.5
17181,2024-03-02 22:30:20,0,12.95,72,526,96.48,0.41,8,40.62,6553.1,0.1
17182,2024-03-02 22:35:20,0,12.94,71.5,524,96.47,0.42,7.88,40.28,6553,0.1
17183,2024-03-02 22:40:20,0,12.86,69.8,524,96.45,0.44,7.5,40.96,6553.1,6553.5
17184,2024-03-02 22:45:20,0,12.89,69.4,527,96.42,0.45,7.43,40.28,6553.1,6553.5
17185,2024-03-02 22:50:20,0,12.77,68.4,524,96.4,0.46,7.11,41.3,6553.1,0
17186,2024-03-02 22:55:20,0,12.86,69.6,531,96.42,0.44,7.41,40.28,6553.1,6553.5
17187,2024-03-02 23:00:20,0,12.8,70.5,521,96.43,0.43,7.61,40.28,6553.1,6553.5
17188,2024-03-02 23:05:20,0,12.64,70,529,96.43,0.43,7.32,41.3,6553.1,6553.5
17189,2024-03-02 23:10:20,0,12.7,69.7,525,96.43,0.44,7.3,20.39,6553.1,6553.5
17190,2024-03-02 23:15:20,0,12.71,71,524,96.43,0.42,7.59,40.62,6553.2,0.1
17191,2024-03-02 23:20:20,0,12.69,72,530,96.43,0.4,7.76,40.96,6553,6553.3
17192,2024-03-02 23:25:20,0,12.65,72.6,536,96.44,0.4,NA,40.28,6553,6553.5
17193,2024-03-02 23:30:20,0,12.61,70.9,540,96.41,0.42,7.49,40.62,6553,6553.4
17194,2024-03-02 23:35:20,0,12.64,70.5,535,96.4,0.43,7.4,40.62,6553,6553.5
17195,2024-03-02 23:40:20,0,12.66,71.9,522,96.4,0.41,7.61,40.62,6553.1,6553.3
17196,2024-03-02 23:45:20,0,12.63,72,534,96.4,0.4,7.71,40.28,6553,0
17197,2024-03-02 23:50:20,0,12.62,70.2,529,96.38,0.43,7.3,40.62,6553,0
17198,2024-03-02 23:55:20,0,12.55,69.7,519,96.37,0.44,7.13,40.28,6553.2,0
17199,2024-03-03 00:00:20,0,12.55,70.2,535,96.37,0.43,7.25,40.28,6553.1,6553.5
17200,2024-03-03 00:05:20,0,12.6,69.6,512,96.36,0.44,7.2,40.62,6553.1,0
17201,2024-03-03 00:10:20,0,12.63,70.1,522,96.36,0.43,7.32,40.62,6553.1,0
17202,2024-03-03 00:15:20,0,12.66,70.4,522,96.36,0.43,7.44,44.68,6553,6553.3
17203,2024-03-03 00:20:20,0,12.72,70.7,532,96.34,0.43,7.53,40.62,6553.1,0
17204,2024-03-03 00:25:20,0,12.68,71,523,NA,0.42,7.55,40.28,6553.1,0
17205,2024-03-03 00:30:20,0,12.71,71.5,521,96.33,0.41,7.68,40.96,6553.1,0
17206,2024-03-03 00:35:20,0,12.74,72.5,514,96.31,0.4,7.93,40.62,6553.1,0.1
17207,2024-03-03 00:40:20,0,12.68,74.8,532,96.32,0.36,8.3,40.62,6553,0.1
17208,2024-03-03 00:45:20,0,NA,76.7,529,96.33,0.33,8.59,40.62,6552.9,0
17209,2024-03-03 00:50:20,0,12.5,79.5,542,96.35,0.29,9.06,41.3,6553,0
17210,2024-03-03 00:55:19,0,12.21,81.7,531,96.35,0.26,9.13,40.96,6553,NA
17211,2024-03-03 01:00:20,0,11.97,83.7,542,96.36,0.22,9.3,40.96,6553,6553.4
17212,2024-03-03 01:05:20,0,11.74,84.1,539,96.34,0.21,9.12,39.96,6552.8,6553.5
17213,2024-03-03 01:10:20,0,11.54,84.4,533,96.34,0.21,9.06,40.28,6553,0.2
17214,2024-03-03 01:15:20,0,11.59,85.6,541,96.34,0.19,9.24,40.28,6553,0.1
17215,2024-03-03 01:20:20,0,11.55,86.5,533,96.32,0.18,9.38,40.96,6552.8,0
17216,2024-03-03 01:25:20,0,11.52,87.2,536,96.31,0.17,9.43,41.3,6553,6553.5
17217,2024-03-03 01:30:20,0,11.54,87.5,540,96.29,0.16,9.53,41.3,6552.9,6553.4
